house_price,listing_price,price_development,number_of_rooms,living_area,secondary_area,plot_area,year_built,operating_cost,sale_date,neighborhood,latitude,longitude,secondary_area_missing,month,year
14900000,11995000,2905000,8,219,85,741,1954,59201,2021-10-23,Rosenvång,55.5842774,12.9512029218141,0,10,2021
6050000,5395000,655000,7,184,17,615,1975,33000,2021-10-22,Videdal,55.59336315,13.0561625732143,0,10,2021
6115000,5595000,520000,4,124,63,760,1955,39000,2021-10-21,Kulladal,55.56972095,12.9915831519995,0,10,2021
12700000,12495000,205000,5,157,78,840,1936,36200,2021-10-21,Västervång,55.59246635,12.9593062008562,0,10,2021
15100000,15995000,-895000,6,200,5,273,2001,35732,2021-10-21,Hamnen,55.614708,12.9738440175845,0,10,2021
6300000,5495000,805000,5,94,20,644,1923,39697,2021-10-21,Rostorp,55.61446675,13.0447887918929,0,10,2021
5455000,4975000,480000,6,170,0,504,1975,41408,2021-10-20,Kulladal,55.5681917,12.9947318,1,10,2021
7900000,7495000,405000,6,127,127,550,1967,44139,2021-10-20,Rosenvång,55.58149265,12.9512562800909,0,10,2021
3950000,3395000,555000,3,75,65,878,1930,39921,2021-10-19,Eriksfält,55.574889,13.0063929222376,0,10,2021
5775000,4895000,880000,6,118,140,557,1967,43006,2021-10-19,Villastad,55.57514295,13.0680132233926,0,10,2021
5600000,5595000,5000,5,148,0,500,1986,43700,2021-10-19,Oxie,55.5527945,13.10439685,1,10,2021
4995000,4995000,0,6,110,18,300,1880,32727,2021-10-16,Tygelsjö,55.5169132,13.0044825,0,10,2021
17200000,16500000,700000,8,255,169,1996,1955,58800,2021-10-14,Sjösida,55.58921785,12.9513085938154,0,10,2021
9350000,9500000,-150000,6,180,112,570,1971,38190,2021-10-14,Limhamn,63.83103685,20.2776445420531,0,10,2021
4650000,3845000,805000,4,100,90,898,1962,46157,2021-10-13,Käglinge,55.53318935,13.07861015,0,10,2021
4500000,4100000,400000,5,150,0,670,1980,32288,2021-10-09,Hindby,55.5752793,13.0444189966647,1,10,2021
7275000,7475000,-200000,5,137,6,199,2016,28782,2021-10-06,Sjöstad,55.59170535,12.9355177675856,0,10,2021
5500000,5195000,305000,7,118,118,541,1969,32900,2021-10-05,Villastad,55.5769504,13.07223005,0,10,2021
16900000,15900000,1000000,8,320,18,1500,1992,51950,2021-10-04,Sjösida,59.87411585,17.6305403090683,0,10,2021
5110000,4395000,715000,4,105,0,356,1965,34200,2021-10-04,Husie,55.5910548,13.067876006563,1,10,2021
4320000,4195000,125000,5,125,0,1081,1955,38500,2021-10-01,Husie,55.59499275,13.0553704607543,1,10,2021
4600000,4700000,-100000,6,125,0,695,1929,37562,2021-10-01,Hindby,55.57410745,13.0288555515925,1,10,2021
6300000,5995000,305000,6,153,0,700,1991,47050,2021-10-01,Husie,55.602464,13.0937363,1,10,2021
5000000,4695000,305000,6,134,83,693,1974,28270,2021-10-01,Kastanjegården,55.5548075,13.02325995,0,10,2021
6050000,5795000,255000,5,130,0,191,2016,22790,2021-09-30,Bunkeflostrand,55.5550187,12.9315818,1,9,2021
5250000,4695000,555000,5,135,0,316,1991,30542,2021-09-29,Bunkeflostrand,55.554883,12.9243684,1,9,2021
5650000,5195000,455000,4,160,25,969,1912,39881,2021-09-29,Klagshamn,55.52317855,12.930009795236,0,9,2021
5600000,5195000,405000,6,184,77,1089,1928,38300,2021-09-29,Kvarnby,55.58776215,13.0899933558384,0,9,2021
13150000,11950000,1200000,5,182,19,1272,1920,47000,2021-09-29,Mellanheden,55.58665855,12.95984375,0,9,2021
4350000,3950000,400000,5,140,118,621,1926,32564,2021-09-28,Kattarp,55.5762074,13.0426145225652,0,9,2021
7060000,6675000,385000,4,121,0,253,2005,27800,2021-09-28,Limhamn,55.58707345,12.93647115,1,9,2021
7250000,7495000,-245000,6,182,28,595,1982,52579,2021-09-27,Sibbarp,55.5722296,12.9229252,0,9,2021
5800000,5895000,-95000,4,111,0,357,2007,39500,2021-09-26,Bunkeflostrand,55.5510224,12.9297046,1,9,2021
7500000,6995000,505000,5,152,0,364,2007,19649,2021-09-26,Bunkeflostrand,55.5510224,12.9297046,1,9,2021
12000000,12500000,-500000,7,166,33,1286,1958,41090,2021-09-24,Limhamn,57.6599283,12.0328623,0,9,2021
5420000,4975000,445000,5,170,0,587,1975,44668,2021-09-23,Kulladal,55.5681917,12.9947318,1,9,2021
4360000,3895000,465000,5,154,0,334,1977,53220,2021-09-22,Kyrkby,55.54498715,13.0910739543819,1,9,2021
5900000,5495000,405000,6,156,40,749,1976,38700,2021-09-22,Husie,55.5910392,13.0582626,0,9,2021
8100000,7695000,405000,7,163,8,474,2017,35712,2021-09-22,Klagshamn,55.5291967,12.9385916,0,9,2021
6050000,5645000,405000,5,165,0,615,1974,35097,2021-09-21,Kulladal,63.3006583,18.2832819,1,9,2021
6700000,6495000,205000,5,154,39,816,1999,37920,2021-09-21,Tygelsjö,55.5144305,12.998789500000001,0,9,2021
5950000,5895000,55000,3,50,37,218,1914,33605,2021-09-21,Limhamn,55.58549395,12.9377761,0,9,2021
8450000,7975000,475000,3,122,61,680,1934,45700,2021-09-21,Solbacken,59.278763,18.0438057,0,9,2021
7550000,7195000,355000,5,135,0,615,2008,43153,2021-09-20,Bunkeflostrand,55.5518738,12.9299077,1,9,2021
5300000,4495000,805000,5,115,58,209,1931,40200,2021-09-20,Johanneslust,59.3883201592487,13.4712737796275,0,9,2021
5675000,5195000,480000,7,153,25,973,1909,35600,2021-09-20,Husie,55.5876982,13.0884011024777,0,9,2021
9200000,8995000,205000,8,283,22,570,1980,39138,2021-09-19,Solbacken,55.5883501,12.9721261053627,0,9,2021
5550000,4495000,1055000,3,90,85,1269,1800,31002,2021-09-17,Vintrie,55.55765325,12.96614685,0,9,2021
5300000,4600000,700000,4,110,80,366,1896,31950,2021-09-17,Sofielund,55.7886242,13.1086308245095,0,9,2021
6500000,6995000,-495000,6,150,15,589,1962,30247,2021-09-16,Djupadal,55.5712517,12.9490143698361,0,9,2021
4650000,3995000,655000,4,82,49,244,1956,27483,2021-09-16,Ulricedal,55.5953839,13.0582568,0,9,2021
4100000,4500000,-400000,3,75,16,517,1982,30080,2021-09-15,Strandhem,57.57385085,11.9485049007813,0,9,2021
7650000,6975000,675000,4,118,55,810,1930,31100,2021-09-15,Bunkeflostrand,56.68153375,12.8613912039773,0,9,2021
7440000,7995000,-555000,5,184,25,604,1972,37692,2021-09-15,Limhamn,55.57836965,12.9454478345726,0,9,2021
4400000,3995000,405000,5,132,0,469,1963,27756,2021-09-13,Riseberga,55.59892125,13.076244145433,1,9,2021
4520000,4500000,20000,6,140,50,1000,1932,47200,2021-09-12,Husie,55.5909539,13.0819825713758,0,9,2021
6800000,6495000,305000,5,148,25,583,1989,55300,2021-09-12,Käglinge,55.5316911,13.0795798,0,9,2021
6025000,5995000,30000,6,159,8,592,2007,38590,2021-09-10,Kristineberg,57.7517714,12.0733328,0,9,2021
11000000,11750000,-750000,7,154,78,569,1912,37000,2021-09-10,Rosenvång,59.3411212,18.0328248,0,9,2021
4700000,4990000,-290000,6,125,0,695,1929,37562,2021-09-10,Hindby,55.57410745,13.0288555515925,1,9,2021
4725000,4495000,230000,5,122,75,1108,1932,39150,2021-09-10,Hindby,55.57668685,13.03898605,0,9,2021
5820000,5395000,425000,6,149,0,742,1989,30800,2021-09-09,Oxie,55.5425913,13.0817129119878,1,9,2021
19150000,19995000,-845000,6,300,48,1393,2011,43700,2021-09-09,Mellanheden,55.58380665,12.96587365,0,9,2021
5300000,4795000,505000,3,110,76,810,1923,49000,2021-09-09,Husie,55.5951413,13.0624695,0,9,2021
5410000,4990000,420000,6,169,0,106,1989,51600,2021-09-08,Sofielund,57.67281145,11.8740145898705,1,9,2021
5700000,4495000,1205000,4,112,54,723,1955,28100,2021-09-07,Riseberga,55.59987115,13.0792738546578,0,9,2021
4550000,3995000,555000,4,110,0,530,1968,29100,2021-09-07,Riseberga,55.603808,13.0873625461078,1,9,2021
4750000,4250000,500000,4,117,30,540,1969,26685,2021-09-06,Villastad,55.575563,13.07380385,0,9,2021
6495000,6495000,0,4,125,0,358,2007,29913,2021-09-06,Bunkeflostrand,55.5510224,12.9297046,1,9,2021
4600000,4295000,305000,5,131,0,497,1984,28360,2021-09-03,Gullvik,55.56683015,13.0365820584252,1,9,2021
5120000,4995000,125000,4,118,0,158,2011,30024,2021-09-03,Klagshamn,60.128208612194,18.6452992440387,1,9,2021
7600000,7175000,425000,6,149,0,294,1983,42802,2021-09-03,Sibbarp,55.62239895,13.1228316370462,1,9,2021
6800000,7195000,-395000,5,144,174,968,1920,31200,2021-09-03,Bellevue,55.57990595,12.972626827551,0,9,2021
16700000,14500000,2200000,7,201,130,1150,1920,63000,2021-09-01,Sjösida,55.58998955,12.9554265226529,0,9,2021
7500000,7500000,0,5,120,20,262,1929,49056,2021-09-01,Limhamn,55.5848198,12.9392107,0,9,2021
6850000,6595000,255000,6,145,0,216,2019,32500,2021-08-31,Bunkeflostrand,55.5461322,12.9197836553787,1,8,2021
7090000,7995000,-905000,13,325,10,1177,1908,85004,2021-08-31,Gullvik,55.5705481,13.0338305,0,8,2021
4900000,4750000,150000,4,142,0,595,1961,27907,2021-08-31,Bunkeflostrand,55.5573053,12.9213618,1,8,2021
5600000,4995000,605000,3,86,0,893,1926,35913,2021-08-28,Bunkeflostrand,67.16372785,20.615710418682,1,8,2021
6400000,6500000,-100000,5,136,0,580,1985,26314,2021-08-28,Klagshamn,55.52329545,12.92892955,1,8,2021
6400000,6495000,-95000,5,130,0,165,2015,29100,2021-08-28,Sjöstad,59.3377431931047,18.039987824788,1,8,2021
6600000,5995000,605000,6,145,0,379,2010,31600,2021-08-26,Husie,55.5892991,13.1033083745726,1,8,2021
5900000,5695000,205000,4,133,38,293,1971,35503,2021-08-25,Djupadal,55.5716105,12.9659193228929,0,8,2021
6650000,5695000,955000,6,146,53,964,1935,39970,2021-08-25,Videdal,55.5935248,13.0692541841963,0,8,2021
8200000,7750000,450000,6,229,0,849,1939,50190,2021-08-25,Bunkeflostrand,56.16039375,15.59003895,1,8,2021
4850000,4495000,355000,4,100,17,306,1958,25400,2021-08-25,Riseberga,55.60118235,13.0816513541548,0,8,2021
7125000,6990000,135000,6,131,0,179,1909,38282,2021-08-25,Sofielund,55.58771785,13.0139732,1,8,2021
5950000,5495000,455000,4,119,35,868,1992,31614,2021-08-24,Bunkeflostrand,55.5562284,12.9274885,0,8,2021
7850000,7695000,155000,6,144,10,341,2016,32390,2021-08-24,Limhamn,59.3377431931047,18.039987824788,0,8,2021
5550000,5495000,55000,6,151,0,404,2005,46621,2021-08-24,Kristineberg,56.10025475,12.753730508856,1,8,2021
6000000,6600000,-600000,5,164,11,696,2003,31672,2021-08-24,Virentofta,55.588185,13.1039512138113,0,8,2021
3900000,3795000,105000,4,98,0,290,1965,28830,2021-08-23,Videdal,55.5918587,13.0658236287166,1,8,2021
4900000,4995000,-95000,6,160,32,635,1957,44802,2021-08-23,Almhög,55.577632,13.0216878363277,0,8,2021
8800000,8995000,-195000,5,149,85,824,1928,44952,2021-08-22,Mellanheden,55.58821695,12.9678338789722,0,8,2021
8000000,7475000,525000,5,147,101,495,1906,59400,2021-08-20,Limhamn,55.58531235,12.93654205,0,8,2021
4700000,3395000,1305000,7,124,143,778,1965,29800,2021-08-18,Kyrkby,55.54967545,13.0989362178975,0,8,2021
4850000,4495000,355000,6,143,7,515,1999,38011,2021-08-18,Almvik,55.5612244,13.0017398290254,0,8,2021
4800000,4695000,105000,3,105,76,948,1923,35100,2021-08-18,Husie,55.94488795,12.8051373974146,0,8,2021
6200000,5995000,205000,5,131,23,792,1997,25500,2021-08-17,Klagshamn,55.5338115,12.922364,0,8,2021
6570000,5895000,675000,5,130,6,283,2015,22000,2021-08-17,Klagshamn,56.64873155,16.4797834,0,8,2021
7100000,6495000,605000,4,110,84,788,1929,26880,2021-08-16,Djupadal,55.57484055,12.9589045523847,0,8,2021
6500000,5990000,510000,4,97,0,212,1929,30695,2021-08-15,Kirseberg,55.6099617,13.0462718,1,8,2021
6200000,5995000,205000,7,167,24,1066,1986,29000,2021-08-13,Klagshamn,55.5238049,12.947022148617,0,8,2021
6100000,5695000,405000,5,147,0,405,2006,33488,2021-08-12,Kvarnby,55.5874957,13.1021792742321,1,8,2021
11300000,10500000,800000,7,196,70,911,1928,48355,2021-08-11,Solbacken,55.58891175,12.9747162798799,0,8,2021
6200000,5795000,405000,4,109,30,358,1967,23000,2021-08-10,Bunkeflostrand,56.7012963,16.3707328,0,8,2021
5795000,5795000,0,5,130,5,298,2016,25650,2021-08-10,Klagshamn,60.1355108,13.0076987,0,8,2021
10500000,12000000,-1500000,5,175,61,976,1946,31500,2021-08-07,Sjösida,55.5891293,12.9585132933155,0,8,2021
6000000,5750000,250000,4,106,75,637,1924,45180,2021-08-04,Rostorp,55.61410655,13.0474677586945,0,8,2021
6200000,5995000,205000,5,128,48,505,1930,51421,2021-08-01,Virentofta,55.59106505,13.08224765,0,8,2021
13550000,13900000,-350000,6,185,0,651,2011,22636,2021-07-23,Limhamn,57.41857205,15.0684967746107,1,7,2021
4900000,4495000,405000,5,129,50,542,1989,32246,2021-07-22,Hindby,55.5734296,13.0457369987069,0,7,2021
4240000,3795000,445000,4,90,98,706,1932,34398,2021-07-22,Almhög,55.57367305,13.0272891,0,7,2021
8300000,9995000,-1695000,5,167,154,723,1954,56632,2021-07-20,Rosenvång,55.5814568,12.9454925869767,0,7,2021
6735000,6495000,240000,6,174,31,505,1976,34500,2021-07-20,Tygelsjö,59.6322576,16.5621206,0,7,2021
6400000,5495000,905000,4,120,94,1011,1926,46520,2021-07-16,Virentofta,55.5877009,13.0765314,0,7,2021
4650000,3995000,655000,5,103,16,1070,1949,30500,2021-07-15,Tygelsjö,55.51220625,12.9512808719828,0,7,2021
3850000,3495000,355000,2,94,0,609,1800,32300,2021-07-14,Tygelsjö,55.52658665,13.039689706726,1,7,2021
4500000,4995000,-495000,9,240,10,1195,1920,60000,2021-07-14,Toftanäs,55.3962041,13.4440434,0,7,2021
5750000,5995000,-245000,5,193,0,983,1945,41236,2021-07-13,Virentofta,55.5849279,13.0799004508693,1,7,2021
5200000,4995000,205000,7,187,84,840,1938,50610,2021-07-12,Eriksfält,55.57266075,13.01024665,0,7,2021
4560000,3795000,765000,3,68,0,612,1969,37700,2021-07-12,Strandhem,55.5414345,12.9121619,1,7,2021
2125000,1995000,130000,2,50,0,475,1929,18000,2021-07-12,Husie,55.5857902,13.1172747,1,7,2021
6325000,4995000,1330000,5,121,205,965,1971,40100,2021-07-09,Tygelsjö,55.5169132,13.0044825,0,7,2021
6900000,6600000,300000,6,166,77,1260,2008,36100,2021-07-09,Tygelsjö,55.52177325,13.0052580766545,0,7,2021
4675000,3995000,680000,4,98,30,364,1964,35561,2021-07-07,Videdal,55.59286415,13.0648423410214,0,7,2021
5650000,4695000,955000,5,139,21,794,1968,27318,2021-07-07,Riseberga,55.5983971,13.0769667242461,0,7,2021
6700000,6300000,400000,10,176,0,178,1929,27627,2021-07-06,Kirseberg,58.5682066,16.25145245,1,7,2021
6520000,6395000,125000,6,150,0,402,2003,29300,2021-07-06,Klagshamn,55.52292175,12.9371691026073,1,7,2021
6900000,7195000,-295000,7,141,20,796,1924,34600,2021-07-02,Klagshamn,56.6191554,12.9384813,0,7,2021
4500000,4195000,305000,4,131,10,484,1984,24857,2021-07-02,Gullvik,55.56671045,13.0364663375846,0,7,2021
5080000,4095000,985000,5,113,15,443,1961,39672,2021-07-02,Virentofta,55.5937226,13.0794479587648,0,7,2021
7800000,7495000,305000,4,134,8,553,1968,38000,2021-07-01,Bunkeflostrand,55.56145345,12.9086343,0,7,2021
6700000,5900000,800000,4,106,76,678,1954,34932,2021-07-01,Limhamn,55.5759901,12.9561030732034,0,7,2021
6700000,5695000,1005000,5,136,79,462,1925,33500,2021-06-30,Johanneslust,55.6009204,13.0489655599591,0,6,2021
4200000,3990000,210000,5,150,0,345,1982,28700,2021-06-29,Gullvik,55.56872495,13.0334029219872,1,6,2021
20500000,14650000,5850000,8,301,150,1469,1962,100526,2021-06-28,Sjösida,55.5907978,12.9483222470178,0,6,2021
5750000,5695000,55000,6,150,0,371,2003,34700,2021-06-27,Klagshamn,55.5220507,12.9377942965905,1,6,2021
4700000,4675000,25000,5,125,64,515,1938,32000,2021-06-24,Videdal,55.58453035,13.0672918807988,0,6,2021
7800000,7995000,-195000,9,280,204,688,2008,41000,2021-06-24,Oxie,55.53856915,13.08088555,0,6,2021
7400000,6500000,900000,7,260,0,542,1899,63200,2021-06-24,Limhamn,57.722715,12.0110963,1,6,2021
4500000,4490000,10000,4,148,15,424,1979,33200,2021-06-24,Nydala,55.56797705,13.0295465804118,0,6,2021
4500000,3995000,505000,4,121,25,497,1964,27775,2021-06-22,Kyrkby,55.5462879,13.09943555,0,6,2021
4425000,4195000,230000,6,135,10,530,1977,35000,2021-06-22,Oxie,55.5475607,13.1033391681772,0,6,2021
5175000,5495000,-320000,6,96,4,532,1900,41800,2021-06-22,Kulladal,55.5692143,12.9925858,0,6,2021
7850000,7800000,50000,5,160,12,822,1993,36102,2021-06-20,Bunkeflostrand,55.55692665,12.9275040984863,0,6,2021
6600000,6495000,105000,4,94,37,387,1909,16000,2021-06-20,Limhamn,55.5851835,12.93405435,0,6,2021
6100000,5995000,105000,5,131,35,158,1957,35800,2021-06-18,Limhamn,57.6974465,11.9329591,0,6,2021
7500000,7995000,-495000,5,156,29,559,2007,40176,2021-06-16,Bunkeflostrand,55.55836155,12.92676925,0,6,2021
13950000,13000000,950000,6,177,135,1879,1923,37463,2021-06-16,Sjösida,55.58937165,12.9477245579813,0,6,2021
8350000,6295000,2055000,5,135,70,720,1924,45616,2021-06-16,Rostorp,55.6133003,13.0481819,0,6,2021
15600000,14500000,1100000,8,230,15,863,2016,36240,2021-06-15,Limhamn,55.5789584,12.939289,0,6,2021
7370000,6975000,395000,4,129,7,500,2004,33700,2021-06-14,Bunkeflostrand,56.15805055,13.5926312,0,6,2021
5360000,5195000,165000,7,165,110,600,1968,28563,2021-06-14,Virentofta,57.6702193,11.9298957,0,6,2021
5300000,4795000,505000,5,140,113,492,1967,45416,2021-06-14,Villastad,55.57513885,13.0676186629958,0,6,2021
7700000,7275000,425000,5,165,0,206,2000,46171,2021-06-12,Limhamn,55.5893158,12.9203321,1,6,2021
9660000,8995000,665000,4,153,60,1344,1922,43780,2021-06-12,Solbacken,55.58966465,12.9750885421191,0,6,2021
5500000,5195000,305000,4,105,73,561,1961,36723,2021-06-12,Bunkeflostrand,55.55765145,12.9203833230963,0,6,2021
6800000,7495000,-695000,5,125,50,588,1927,35940,2021-06-12,Limhamn,55.57372295,12.9387716959479,0,6,2021
4410000,3500000,910000,5,125,16,551,1916,36863,2021-06-11,Kattarp,58.41680825,14.1594957905682,0,6,2021
8450000,7775000,675000,6,102,60,817,1926,52574,2021-06-11,Solbacken,55.5881128,12.9778787852564,0,6,2021
4650000,4195000,455000,4,103,117,998,1928,35100,2021-06-11,Virentofta,55.5860032,13.0785598,0,6,2021
6495000,6495000,0,5,160,170,547,1967,49254,2021-06-10,Kulladal,56.9075276865582,12.5002573148573,0,6,2021
4090000,3195000,895000,4,116,93,839,1958,39618,2021-06-10,Kyrkby,55.54863695,13.09612285,0,6,2021
6150000,6075000,75000,5,152,18,335,2003,32990,2021-06-10,Bunkeflostrand,55.5556457,12.9306617,0,6,2021
5050000,4495000,555000,5,105,37,514,1967,45786,2021-06-09,Villastad,55.5753122,13.06960575,0,6,2021
7010000,6375000,635000,4,105,84,722,1935,32500,2021-06-09,Solbacken,55.5870633,12.9716425041949,0,6,2021
15000000,13000000,2000000,7,221,98,1248,1923,46500,2021-06-09,Sibbarp,55.62183805,13.1231012069445,0,6,2021
4910000,4195000,715000,5,102,80,551,1946,44659,2021-06-08,Eriksfält,55.5738963,13.0059601159961,0,6,2021
3580000,3245000,335000,5,127,21,460,1976,39262,2021-06-08,Kyrkby,55.5503913,13.0946672,0,6,2021
2900000,2295000,605000,4,104,8,868,1909,27535,2021-06-07,Kvarnby,55.5843212697281,13.0990459460024,0,6,2021
10000000,8990000,1010000,5,174,14,982,1961,53804,2021-06-05,Rosenvång,55.5776281,12.9520219,0,6,2021
4850000,4695000,155000,5,122,30,726,1930,35853,2021-06-04,Kroksbäck,55.578529,12.97783575,0,6,2021
4300000,3795000,505000,5,121,0,113,1986,34951,2021-06-04,Kulladal,55.57402825,12.99828725,1,6,2021
7300000,7875000,-575000,6,163,0,597,2006,31226,2021-06-04,Bunkeflostrand,55.56020575,12.9249967951804,1,6,2021
7900000,7650000,250000,5,144,0,200,2014,28880,2021-06-04,Sjöstad,55.5921704455059,12.9345684000095,1,6,2021
6300000,5995000,305000,8,158,113,919,1966,37800,2021-06-04,Hyllie,55.5764666,12.9721728828913,0,6,2021
3800000,3695000,105000,4,92,42,608,1960,26509,2021-06-03,Videdal,55.5937336,13.0612493,0,6,2021
5750000,5195000,555000,5,137,0,562,2007,33500,2021-06-03,Kristineberg,55.5415881,13.0774120565287,1,6,2021
3600000,3695000,-95000,4,108,0,118,1989,30924,2021-06-02,Virentofta,55.5892316,13.0839894,1,6,2021
8000000,6800000,1200000,6,144,0,372,2016,44820,2021-06-01,Sjöstad,59.3377431931047,18.039987824788,1,6,2021
5625000,5175000,450000,4,112,13,360,1972,40000,2021-06-01,Djupadal,55.5702788,12.9533016989584,0,6,2021
5000000,4395000,605000,5,163,0,636,1975,51274,2021-06-01,Kastanjegården,55.55391925,13.0227836476042,1,6,2021
11000000,10900000,100000,5,120,67,634,1923,49000,2021-05-31,Mellanheden,55.5874142,12.9668363961765,0,5,2021
9600000,7195000,2405000,6,164,115,819,1961,43700,2021-05-31,Bellevue,55.58074705,12.9668689249059,0,5,2021
8420000,8995000,-575000,7,200,9,603,2006,45600,2021-05-31,Limhamn,55.40498645,12.8464297449858,0,5,2021
20050000,19975000,75000,7,278,122,1848,1909,54890,2021-05-31,Sjösida,55.5873427,12.9508009720116,0,5,2021
8500000,8900000,-400000,7,183,81,810,1972,46821,2021-05-29,Bunkeflostrand,55.5595859,12.9176474783455,0,5,2021
8600000,7800000,800000,6,190,120,747,1962,59800,2021-05-28,Bellevue,55.58092595,12.9670551044234,0,5,2021
6800000,5995000,805000,6,172,0,900,1989,46400,2021-05-27,Husie,55.5902942,13.1012818330946,1,5,2021
6900000,6495000,405000,7,244,20,1006,1980,30200,2021-05-27,Kungshälla,55.5968236,13.0768265755614,0,5,2021
4700000,4495000,205000,5,74,0,685,1899,32145,2021-05-26,Bunkeflostrand,55.5327438,12.9229901,1,5,2021
8750000,7495000,1255000,6,110,83,707,1929,48400,2021-05-26,Annetorp,55.5761922,12.93896455,0,5,2021
12750000,11350000,1400000,6,182,81,766,1936,40600,2021-05-26,Rosenvång,56.2592523,12.9840428,0,5,2021
5305000,4295000,1010000,5,100,60,571,1936,42073,2021-05-25,Kattarp,55.5809525,13.0398199394372,0,5,2021
6710000,5495000,1215000,5,103,67,985,1948,35600,2021-05-25,Husie,55.5929791,13.07885335,0,5,2021
5200000,5200000,0,3,75,4,97,1909,20526,2021-05-24,Limhamn,55.58514405,12.9330601247106,0,5,2021
4850000,4495000,355000,5,148,2,326,1971,31112,2021-05-23,Bunkeflostrand,55.5510209,12.9160904,0,5,2021
11900000,9500000,2400000,6,223,100,1064,2004,31323,2021-05-21,Riseberga,55.5992774,13.0894343159112,0,5,2021
22500000,17000000,5500000,14,528,263,1626,1903,159686,2021-05-20,Fridhem,55.659874,12.481353,0,5,2021
7500000,6695000,805000,6,155,0,522,2007,28000,2021-05-20,Ängar,56.9119121,14.7463071,1,5,2021
8400000,7495000,905000,7,175,19,757,2004,32600,2021-05-20,Tygelsjö,55.5169132,13.0044825,0,5,2021
5750000,4995000,755000,3,118,0,498,2006,28416,2021-05-19,Kristineberg,56.10004725,12.7547111688334,1,5,2021
6750000,6750000,0,6,160,52,858,2007,29100,2021-05-19,Tygelsjö,55.5230346,13.0034437039966,0,5,2021
