slutpris,utgangspris,prisutv,antal_rum,boarea,biarea,tomtarea,byggar,driftkostnad,sälj_datum,område,latitude,longitude
5300000,4995000,305000,6,152,NA,352,2012,38167,23 juni 2020,Klagshamn,55.5277832405291,12.9380131021074
4400000,4195000,205000,3,80,80,797,1942,26800,23 juni 2020,Djupadal,55.57903265,12.9535274
4295000,4295000,0,6,160,20,840,1962,40000,23 juni 2020,Käglinge,55.53347255,13.0778618065107
4000000,3795000,205000,6,175,NA,700,1968,33912,22 juni 2020,Kattarp,55.57994195,13.0377306348612
3660000,3595000,65000,3,67,30,626,1975,28800,22 juni 2020,Strandhem,55.542917469865,12.9149234511647
1720000,1595000,125000,2,75,NA,308,1929,20000,18 juni 2020,Toarp,55.54204745,13.120247030997
3710000,3495000,215000,4,105,42,518,1968,44945,18 juni 2020,Villastad,55.57506975,13.0723304174938
5000000,4195000,805000,6,170,121,300,1972,41900,17 juni 2020,Stenkällan,55.5798621,13.072656317603
4675000,4675000,0,5,140,20,422,1986,35700,17 juni 2020,Kulladal,55.57053995,12.9942263586198
2215000,2195000,20000,4,107,12,229,1976,48072,17 juni 2020,Kyrkby,55.54845525,13.092302666339
2600000,2495000,105000,NA,90,46,715,1921,NA,16 juni 2020,Kvarnby,55.5900560127629,13.0994625588845
3600000,3495000,105000,5,130,30,1003,1932,43400,16 juni 2020,Virentofta,55.58575545,13.07806555
3930000,3650000,280000,5,100,75,633,1935,31300,15 juni 2020,Husie,55.5862363393192,13.0860147598346
5100000,5995000,-895000,5,139,NA,621,2007,45726,15 juni 2020,Klagshamn,55.53073045,12.9343069996064
4250000,4100000,150000,6,142,30,514,1967,47818,14 juni 2020,Villastad,55.57536645,13.0690688055418
3750000,3695000,55000,7,135,120,854,1973,27415,13 juni 2020,kyrkby,55.5471826,13.0959109319608
6400000,5895000,505000,5,155,105,801,1963,33400,11 juni 2020,Bunkeflostrand,55.55647795,12.9222482235667
5900000,6195000,-295000,5,144,NA,611,2005,39628,10 juni 2020,Klagshamn,55.5308364029815,12.9297814581713
5050000,4975000,75000,3,94,29,556,2011,33154,10 juni 2020,Strandhem,55.542917469865,12.9149234511647
4900000,4995000,-95000,6,104,53,490,1924,31321,10 juni 2020,Johanneslust,55.6012031,13.0482183
3550000,3495000,55000,6,148,70,414,1929,36665,10 juni 2020,Kattarp,55.5772811,13.0403979
5000000,4795000,205000,5,130,NA,276,2012,37374,9 juni 2020,Klagshamn,56.6492862078425,16.4801845239025
3527000,3195000,332000,4,110,70,1078,1925,39842,9 juni 2020,Hindby,55.57620025,13.0393543035181
8500000,7100000,1400000,5,152,NA,609,1909,37186,8 juni 2020,Limhamn,55.5800786,12.9365255707979
4310000,4395000,-85000,6,150,76,361,1982,35620,8 juni 2020,Gullvik,55.5683305,13.0335376896092
6375000,6495000,-120000,6,188,10,548,2006,33500,7 juni 2020,Bunkeflostrand,55.550094752291,12.9197230105592
6550000,6450000,100000,5,165,30,441,1998,33500,6 juni 2020,Djupadal,55.5737485,12.9666164539313
9900000,10500000,-600000,5,189,88,1273,1946,60800,6 juni 2020,Mellanheden,55.58915835,12.9671951090351
17100000,19500000,-2400000,9,310,140,1932,1897,89845,5 juni 2020,Fridhem,57.8393105,12.0183630824645
3995000,3995000,0,5,100,NA,542,1948,35952,5 juni 2020,Strandhem,59.2677900539201,18.1121149176991
4970000,3995000,975000,4,101,6,743,1956,30000,4 juni 2020,Riseberga,55.59973345,13.0793923
5495000,5495000,0,3,110,NA,517,2020,32000,4 juni 2020,Bunkeflostrand,55.63726705,13.51002725
4760000,4475000,285000,6,173,12,462,1971,33109,4 juni 2020,Djupadal,55.572741660129,12.9546783001611
7250000,6850000,400000,7,155,119,1000,1924,40969,3 juni 2020,Solbacken,55.5884582,12.97974525
4475000,4195000,280000,4,126,27,497,1973,34099,3 juni 2020,Kulladal,55.5753009,12.9973966082606
7500000,6995000,505000,5,133,55,447,1890,27200,3 juni 2020,Limhamn,57.6766053,11.9045228955381
8100000,7995000,105000,6,144,75,677,1960,51336,2 juni 2020,Limhamn,55.5798403,12.9407518172695
5350000,5795000,-445000,5,170,NA,532,2005,38564,1 juni 2020,Klagshamn,55.5243084,12.9383356
4525000,4475000,50000,5,127,NA,380,1966,28800,1 juni 2020,Bunkeflostrand,55.5543171825948,12.9095327379991
2550000,2650000,-100000,2,78,NA,281,1992,28511,1 juni 2020,Ekoby,55.5415485,13.11458835
4445000,3795000,650000,4,109,16,1001,1965,31000,1 juni 2020,Riseberga,55.59850345,13.0836550007633
6150000,5895000,255000,6,87,51,506,1912,43378,30 maj 2020,Klagshamn,55.5235321,12.9277901189466
4000000,4195000,-195000,4,120,48,837,1939,31130,28 maj 2020,Videdal,55.58583645,13.0631060237646
5100000,4995000,105000,6,137,55,728,1981,25026,28 maj 2020,Kroksbäck,55.5789048,12.9769285532951
10600000,9995000,605000,8,200,15,700,1906,48798,28 maj 2020,Limhamn,55.58390655,12.9269458553481
3625000,3475000,150000,5,150,12,742,1963,36000,28 maj 2020,Husie,57.6686081,11.9265794
4100000,3995000,105000,6,163,NA,804,1974,48706,27 maj 2020,Kastanjegården,55.5572061,13.0230928977367
4082000,3995000,87000,6,142,80,555,1963,39400,27 maj 2020,Stenkällan,55.5837168225503,13.0719048634515
6800000,6800000,0,8,240,40,1036,1895,24001,26 maj 2020,Klagstorp,55.5272555,12.9955208354258
4000000,3695000,305000,6,145,18,523,1974,33120,25 maj 2020,Kyrkby,56.0340612,12.7114654
5200000,4895000,305000,4,105,60,746,1938,27040,25 maj 2020,Kulladal,59.3397088659006,17.9432729679775
3000000,2895000,105000,4,112,NA,291,1991,42693,22 maj 2020,Hindby,57.669747,11.874121199282
5515000,5475000,40000,5,137,NA,389,2005,37882,22 maj 2020,Bunkeflostrand,55.5525057,12.9230951003416
4075000,3875000,200000,4,130,NA,3253,1900,24297,22 maj 2020,Kvissle,55.5778117588503,13.1376881812005
7300000,7000000,300000,6,220,125,938,1950,40280,22 maj 2020,Limhamn,55.57961425,12.9430303425564
3940000,3495000,445000,5,113,94,554,1923,38300,20 maj 2020,Rosengård,55.5815144,13.0380705118655
6450000,6150000,300000,5,165,30,472,1998,44000,19 maj 2020,Djupadal,55.5743472,12.9642301577049
4425000,3995000,430000,4,102,20,300,1970,38240,19 maj 2020,Bunkeflostrand,62.61704425,17.9474399912271
4300000,3895000,405000,5,118,118,562,1967,51300,19 maj 2020,Villastad,55.57505645,13.0689934322476
2400000,2195000,205000,5,126,21,208,1976,43296,18 maj 2020,Kyrkby,55.54901575,13.0916181
7000000,6895000,105000,NA,126,60,371,1909,33800,18 maj 2020,Limhamn,56.7498745,15.2658522504555
4825000,5375000,-550000,5,130,14,333,2004,33900,18 maj 2020,Bunkeflostrand,55.5534143113471,12.9263644213975
4150000,4195000,-45000,6,158,NA,432,1992,41377,17 maj 2020,Husie,55.59326015,13.0753393759798
5075000,4995000,80000,NA,115,20,610,1929,27950,15 maj 2020,Bunkeflostrand,57.70465125,11.8983506041511
4995000,4995000,0,6,153,10,362,1959,35100,15 maj 2020,Djupadal,55.5781081,12.9631193119627
5600000,5295000,305000,7,180,43,546,1971,38774,14 maj 2020,Tygelsjö,55.51542385,13.0000193005271
4463000,4275000,188000,3,75,75,542,1955,37670,13 maj 2020,Djupadal,55.57662465,12.9583775722681
7600000,6995000,605000,9,231,143,1558,1908,115100,13 maj 2020,Dammfri,55.592455,12.9737011
7100000,6995000,105000,5,120,88,867,1937,34300,11 maj 2020,Rosenvång,55.5824267,12.9634088596042
5660000,5195000,465000,5,100,55,473,1923,43268,11 maj 2020,Håkanstorp,55.59805695,13.0442004025237
3900000,3700000,200000,5,109,67,597,1968,50190,11 maj 2020,Villastad,55.5747451,13.07275185
6560000,5795000,765000,7,164,30,476,1969,38281,11 maj 2020,Hyllieby,59.2829606,18.0790259
3300000,2995000,305000,4,96,12,352,1974,31171,9 maj 2020,Tygelsjö,55.5139012253597,13.0042842079673
3400000,3500000,-100000,3,76,NA,517,1992,33100,8 maj 2020,Strandhem,57.8176259,12.01733385
6250000,5900000,350000,5,109,9,259,1888,26600,8 maj 2020,Limhamn,57.694404,11.9536666
4200000,3675000,525000,4,102,13,340,1971,32050,8 maj 2020,Djupadal,55.5691739542232,12.9562844752215
4725000,4295000,430000,4,121,NA,521,2008,32305,6 maj 2020,Kristineberg,55.54012835,13.0788114886377
7200000,7495000,-295000,4,149,15,446,2017,26280,6 maj 2020,Bunkeflostrand,55.5412798370414,12.926822480643
6200000,6295000,-95000,6,175,NA,463,2005,37950,5 maj 2020,Klagshamn,58.4221463,15.5797287932971
6300000,5950000,350000,5,150,NA,155,1971,33500,5 maj 2020,Limhamn,55.58497425,12.92670445
3470000,2995000,475000,6,103,85,667,1941,41500,5 maj 2020,Kattarp,59.8662312645864,17.6804808416621
3075000,2895000,180000,5,138,NA,NA,1977,NA,4 maj 2020,Lindeborg,55.5651888,12.99114715
4905000,4295000,610000,5,129,65,693,1991,31750,4 maj 2020,Käglinge,55.53222525,13.0794685
6200000,5495000,705000,4,102,48,810,1924,39200,2 maj 2020,Bunkeflostrand,59.26933655,15.1863490820872
7650000,7400000,250000,7,230,30,851,1849,34900,1 maj 2020,Tygelsjö,55.5169429414546,13.004048862774
2400000,2495000,-95000,3,112,NA,291,NA,25932,30 april 2020,Kyrkby,55.5498387,13.0981405
6075000,5495000,580000,6,124,124,1111,1959,30500,29 april 2020,Limhamn,55.5870479167713,12.9474807024804
3800000,3795000,5000,5,145,NA,782,1986,33500,29 april 2020,Husie,55.58876775,13.0860577609666
4750000,3995000,755000,4,120,124,1003,1937,48115,29 april 2020,Riseberga,55.598954,13.08642995
10450000,10495000,-45000,6,250,134,821,1929,53400,29 april 2020,Rosenvång,59.3194248,18.0595219
13500000,12990000,510000,9,250,120,972,1975,47044,29 april 2020,Fridhem,55.60004495,12.9644666479584
4700000,4875000,-175000,4,96,15,515,2011,37350,28 april 2020,Strandhem,55.5394057054369,12.9171240083394
5800000,5495000,305000,6,163,10,748,1983,32904,28 april 2020,Bunkeflostrand,55.5611576,12.91438685
3000000,2795000,205000,5,99,NA,517,1961,34900,28 april 2020,Videdal,55.5914043,13.0639966471429
7000000,6795000,205000,7,188,NA,628,2011,26068,28 april 2020,Bunkeflostrand,55.5458609768359,12.9272975215221
3900000,3995000,-95000,3,100,52,291,1930,46059,27 april 2020,Eriksfält,55.57677665,13.0107328556285
10600000,10250000,350000,5,170,72,1207,1929,43344,27 april 2020,Sjösida,55.590882,12.9592869503474
3795000,3795000,0,4,113,NA,475,1992,NA,27 april 2020,ekoby,55.5419695,13.1107780887025
5550000,5700000,-150000,5,145,29,445,2010,49875,26 april 2020,Tygelsjö,55.517373934117,12.9848932569376
5300000,5195000,105000,5,149,11,484,1991,30782,24 april 2020,Djupadal,55.5712966846969,12.9566807883011
5500000,5495000,5000,7,162,9,786,2000,36800,24 april 2020,Husie,55.58971,13.1054972981481
4800000,4195000,605000,5,118,71,841,1964,36600,23 april 2020,Videdal,64.8872639,21.0599341
3880000,3295000,585000,7,125,125,838,1974,30109,23 april 2020,Virentofta,55.5914473,13.08105325
4300000,4575000,-275000,4,112,71,589,1962,44700,23 april 2020,Djupadal,55.5727805,12.9494969681023
3500000,2895000,605000,4,111,111,606,1962,33035,22 april 2020,Valdemarsro,55.60906905,13.073842
9995000,9995000,0,6,161,50,1151,1972,57102,22 april 2020,Fridhem,59.610766,16.5738848
3700000,3895000,-195000,4,120,NA,480,1972,27900,22 april 2020,Hyllie,55.5686343799506,12.9576466120318
4995000,4995000,0,5,127,NA,595,1992,29800,22 april 2020,Kvarnby,55.58746545,13.1083028347659
4100000,4290000,-190000,6,142,30,514,1967,50362,22 april 2020,Villastad,55.57536645,13.0690688055418
4600000,4495000,105000,6,144,NA,387,1969,33715,22 april 2020,Bunkeflostrand,55.5530673077307,12.9112193912858
4200000,4375000,-175000,4,121,NA,480,1975,44375,22 april 2020,Bunkeflostrand,55.5499642200581,12.911739522254
3175000,2995000,180000,6,99,25,248,1972,31289,21 april 2020,Oxie,55.5453379,13.10679485
5800000,5795000,5000,6,208,30,1245,1900,45715,21 april 2020,Käglinge,55.5322968,13.0495831118895
5895000,5895000,0,7,206,32,882,1909,33100,21 april 2020,Lindeborg,55.55869405,12.99689395
4675000,4295000,380000,5,135,8,460,1969,40042,21 april 2020,Riseberga,55.60446795,13.0856972418327
3700000,3950000,-250000,4,114,1,363,1970,39500,20 april 2020,Bunkeflostrand,62.6173141224875,17.9567572072765
3495000,3095000,400000,3,80,76,583,1946,30100,19 april 2020,Eriksfält,55.57314785,13.006789099138
4625000,4475000,150000,4,104,NA,552,1966,27990,18 april 2020,Djupadal,55.57481325,12.9583963560805
4300000,4295000,5000,5,103,37,480,1975,33160,17 april 2020,Kulladal,57.69593015,12.0004290019267
7000000,6500000,500000,5,148,15,1069,1895,34868,17 april 2020,By,55.5169429414546,13.004048862774
5630000,4995000,635000,4,120,154,793,1981,41800,17 april 2020,Tygelsjö,55.5169429414546,13.004048862774
4475000,4475000,0,7,150,5,874,1870,48595,17 april 2020,Kulladal,55.5692271818402,12.9925106559322
4070000,3750000,320000,6,116,84,461,1962,38904,16 april 2020,Gullvik,55.5704498,13.0348526333137
3900000,3795000,105000,3,91,56,502,1928,51800,16 april 2020,Kulladal,65.58894597742,22.1570995507942
8550000,8495000,55000,6,172,NA,1673,1920,35800,16 april 2020,Mellanheden,55.58672915,12.9637111158947
5300000,5200000,100000,6,146,NA,688,2005,48931,15 april 2020,Riseberga,55.5976248105784,13.0914317104223
3475000,3245000,230000,4,88,NA,528,1965,27830,15 april 2020,Bunkeflostrand,59.3695493,17.9908390731066
4995000,4995000,0,6,178,13,447,1977,39100,15 april 2020,Kulladal,55.57380805,12.99724045
5000000,4495000,505000,7,140,120,1158,1955,46400,15 april 2020,Stenkällan,55.5834377683956,13.0756070832725
4075000,4075000,0,4,109,NA,380,1991,27287,15 april 2020,Bunkeflostrand,59.2477219,18.0585176
4000000,3695000,305000,5,136,NA,355,1988,33800,13 april 2020,Gullvik,55.5724085,13.0275448421113
11400000,10900000,500000,6,176,77,1204,1929,46525,13 april 2020,Västervång,55.5916667,12.9609187606007
5350000,4995000,355000,4,134,135,1033,1925,37559,11 april 2020,Klagshamn,55.53551555,12.927911
3795000,3795000,0,6,109,8,820,1957,47272,9 april 2020,Riseberga,55.59948835,13.0809760496003
3300000,2995000,305000,5,112,90,992,1947,45000,9 april 2020,Kyrkby,55.55350105,13.1017366
4900000,4395000,505000,4,109,45,589,1963,35325,9 april 2020,Djupadal,55.571419,12.9490629032334
4430000,4290000,140000,4,120,83,583,1946,36220,9 april 2020,Eriksfält,55.57301185,13.0075144407128
7500000,7295000,205000,7,177,120,685,1971,39000,9 april 2020,Limhamn,55.57798115,12.9406378910955
3440000,3195000,245000,6,113,55,451,1956,25300,8 april 2020,Ulricedal,57.6634495,11.875828593364
5995000,5995000,0,5,142,NA,260,2017,28300,6 april 2020,Solbacken,55.5871749,12.9771389
6375000,6995000,-620000,6,141,NA,174,1977,39500,6 april 2020,Västervång,59.3493807,18.0490793
6150000,6495000,-345000,5,190,NA,886,1978,39000,3 april 2020,Bunkeflostrand,55.56174475,12.90934395
4450000,4850000,-400000,6,181,4,450,1971,34847,3 april 2020,Djupadal,55.572741660129,12.9546783001611
2725000,2595000,130000,4,100,NA,443,1963,31563,2 april 2020,Kristineberg,55.5456836,13.0761346
3495000,3495000,0,5,120,28,201,1984,33003,2 april 2020,Husie,59.25295565,18.1765944292217
3375000,3195000,180000,4,106,NA,409,2002,25824,2 april 2020,Oxie,55.53741485,13.0898632028736
5585000,5195000,390000,5,133,55,783,2004,35500,1 april 2020,Käglinge,55.53004765,13.0936322961806
7000000,6850000,150000,8,170,100,578,1977,38070,31 mars 2020,Bellevue,55.58234015,12.97056245
4825000,4695000,130000,6,136,79,543,1925,54955,31 mars 2020,Håkanstorp,55.59750985,13.0415582
2925000,2190000,735000,5,119,147,720,1937,NA,31 mars 2020,Valdemarsro,55.61020335,13.0736712937041
5250000,5495000,-245000,7,207,33,720,1990,38040,31 mars 2020,Valdemarsro,55.61033905,13.0727950674339
3450000,2900000,550000,4,96,NA,392,1974,29735,30 mars 2020,Tygelsjö,55.5139012253597,13.0042842079673
8200000,8200000,0,6,140,14,211,1956,55167,30 mars 2020,Bellevue,-23.2335499,17.3231107
4610000,4350000,260000,3,127,NA,529,2008,33150,30 mars 2020,Kristineberg,55.5420641,13.0751427
7880000,6950000,930000,6,161,24,480,1909,39886,30 mars 2020,Limhamn,55.5838623,12.9290195
4600000,4195000,405000,4,121,30,629,1994,27600,30 mars 2020,Riseberga,55.6043314101614,13.0891973727618
3565000,3695000,-130000,4,110,NA,720,1923,34600,30 mars 2020,Virentofta,55.59045445,13.0786954211098
3845000,3750000,95000,4,112,60,523,1945,32950,29 mars 2020,Eriksfält,55.5741287,13.0090284885721
7800000,7495000,305000,NA,144,117,866,1935,36919,28 mars 2020,Rosenvång,55.5827291,12.9624402657311
5100000,4995000,105000,5,144,7,370,2006,44050,27 mars 2020,Klagshamn,55.5245549,12.9367016
3650000,3395000,255000,4,128,125,646,1967,44300,25 mars 2020,Husie,65.5951501,22.2079517430037
4935000,4795000,140000,5,131,NA,387,1969,41200,25 mars 2020,Bunkeflostrand,57.6651406537601,12.5510005152545
4195000,4195000,0,4,136,NA,520,1972,38465,25 mars 2020,Hyllie,55.5686343799506,12.9576466120318
4200000,3895000,305000,5,109,48,361,1967,29000,24 mars 2020,Bunkeflostrand,56.70123795,16.3704209
3900000,3495000,405000,4,90,66,1009,1930,34878,24 mars 2020,Virentofta,55.5850978,13.0786481351955
4850000,4895000,-45000,5,130,NA,257,2017,26600,24 mars 2020,Bunkeflostrand,55.5544564173096,12.9325565954501
3550000,3495000,55000,6,180,108,540,1936,40929,24 mars 2020,Kattarp,55.58022725,13.0398245170739
7000000,6550000,450000,6,185,55,762,1960,45896,23 mars 2020,Rosenvång,55.5812506,12.9470698
6225000,5995000,230000,7,154,NA,706,1981,36061,22 mars 2020,Klagshamn,55.536074400969,12.9204800999269
7175000,6500000,675000,5,139,126,960,1944,40985,19 mars 2020,Limhamn,59.3342596,18.0942871
3500000,3195000,305000,5,113,73,807,1959,29576,17 mars 2020,Kyrkby,55.5481644,13.09599165
7150000,6875000,275000,8,274,37,856,2004,48418,16 mars 2020,Riseberga,55.59688055,13.0911100804064
7600000,7950000,-350000,9,192,46,513,2003,46477,15 mars 2020,Klagshamn,55.52337185,12.9264106
4380000,3795000,585000,6,153,48,1241,1913,40550,13 mars 2020,Oxie,55.5476168,13.1015595
4400000,4495000,-95000,8,145,145,688,1959,27197,13 mars 2020,kyrkby,55.54803925,13.0971783626001
4560000,4495000,65000,4,110,20,494,1989,30200,13 mars 2020,Kulladal,55.57517295,12.9956722800335
9750000,9500000,250000,7,161,217,761,2003,57491,13 mars 2020,Sibbarp,59.3173652,18.0718142
4500000,3795000,705000,5,136,56,857,1930,33252,13 mars 2020,Videdal,55.58736845,13.06363715
4530000,3995000,535000,6,151,9,391,2006,34300,13 mars 2020,Oxie,55.5404076,13.07499905
3670000,2995000,675000,5,106,60,523,1947,26885,12 mars 2020,Eriksfält,55.5737391,13.0088377738248
3550000,3295000,255000,8,185,16,727,1909,46569,12 mars 2020,Toarp,55.5405966,13.1227149
4550000,4595000,-45000,4,134,NA,340,1960,30363,12 mars 2020,Limhamn,55.57401545,12.9224909884398
8300000,7850000,450000,6,176,64,1017,2018,40200,11 mars 2020,Bunkeflostrand,55.5582705360318,12.9189969889319
5750000,5395000,355000,5,145,9,392,2010,28430,11 mars 2020,Tygelsjö,55.517373934117,12.9848932569376
5050000,4995000,55000,6,150,NA,620,1981,35950,11 mars 2020,Eriksfält,55.57498155,13.0073046012061
5800000,5595000,205000,6,150,NA,275,2004,34580,11 mars 2020,Bunkeflostrand,55.5534143113471,12.9263644213975
4300000,4495000,-195000,7,171,48,908,1960,40348,10 mars 2020,Bunkeflostrand,55.5581653,12.9198832247207
5700000,5490000,210000,5,151,NA,369,1982,20700,10 mars 2020,Kirseberg,55.6077710540715,13.0394586837623
5800000,5295000,505000,6,162,NA,1111,2003,17540,9 mars 2020,Käglinge,55.53054735,13.09109455
6700000,6275000,425000,5,130,30,547,2003,31440,9 mars 2020,Bunkeflostrand,55.5520360074993,12.9262491655727
5600000,4895000,705000,6,149,30,380,1965,34100,8 mars 2020,Djupadal,55.5732635,12.9577560769509
4950000,4500000,450000,5,146,NA,352,1970,30000,7 mars 2020,Bunkeflostrand,55.551049479057,12.9131161257271
4000000,3995000,5000,5,153,13,488,1969,36000,7 mars 2020,Husie,55.5761496,13.0745445269847
4595000,4595000,0,5,136,57,794,1923,43000,6 mars 2020,Videdal,55.5934943,13.0683336688069
3865000,3900000,-35000,4,137,NA,1240,1969,33050,5 mars 2020,Bunkeflostrand,55.5438245794595,12.9487842761605
4180000,3995000,185000,5,138,24,514,1968,42246,5 mars 2020,villastad,55.57543745,13.06826685
5700000,4950000,750000,6,150,NA,368,2003,32987,4 mars 2020,Klagshamn,55.5222616,12.93715025
